226,"The boy was going to judge how his mother""s turkey tasted",To judge something is to say if it is good or bad,1,12,judge,v,null,Juzgar algo es decir si es bueno o malo
227,She likes to read fashion magazines,A magazine is a regular publication with news stories and articles,1,12,magazine,n,null,Una revista es una publicacion regular con noticias y articulos.
228,Brick is a good material for building houses,A material is what is used to make something,1,12,material,n,null,Un material es lo que se usa para hacer algo.
229,Breakfast is my favorite meal because I enjoy breakfast foods,A meal is a time when food is eaten like breakfast lunch or dinner,1,12,meal,n,null,Una comida es un momento en que los alimentos se comen como el desayuno el almuerzo o la cena.
230,One method to remember things is to tie a string around your finger,A method is the way to do something,1,12,method,n,null,Un metodo es la manera de hacer algo.
231,"I like my neighbor because he""s very friendly",A neighbor is a person who lives near you,1,12,neighbor,n,null,Un vecino es una persona que vive cerca de ti.
232,If you want to be a pilot you must have professional training,If something is professional it deals with work that uses special skills,1,12,professional,adj,null,Si algo es profesional se trata de un trabajo que utiliza habilidades especiales.
233,I made a small profit from selling my old clothes,A profit is the extra money you make when you sell something,1,12,profit,n,null,Una ganancia es el dinero extra que ganas cuando vendes algo
234,The quality of his car is very good,The quality of something is how good it is,1,12,quality,n,null,La calidad de algo es lo bueno que es
235,The triangle is my favorite shape,A shape is a simple form like a square or circle,1,12,shape,n,null,Una forma es una forma simple como un cuadrado o un circulo.
236,"I don""t have much space for things in my small house",A space is an empty area,1,12,space,n,null,Un espacio es un area vacia.
237,You can take the stairs to the second floor,Stairs are the things that are used to go up in a building,1,12,stair,n,null,Las escaleras son las cosas que se utilizan para subir en un edificio.
238,This symbol tells us that we cannot smoke in this area,A symbol is a thing that stands for something else,1,12,symbol,n,null,Un simbolo es una cosa que representa otra cosa
239,"The man was thin because he didn""t eat much",If someone or something is thin they are not fat,1,12,thin,adj,null,Si alguien o algo es delgado no es gordo
240,I cut my finger and got blood on my shirt,Blood is the red liquid in your body,1,13,blood,n,null,La sangre es el liquido rojo en tu cuerpo.
241,I burned some wood in the camp fire,To burn something is to set it on fire,1,13,burn,v,null,Quemar algo es prenderle fuego
242,The jail cell was very small,A cell is a small room where a person is locked in,1,13,cell,n,null,Una celda es una pequeña habitacion donde se encierra a una persona
243,The mailbox contained a letter,To contain something is to have it inside,1,13,contain,v,null,Contener algo es tenerlo dentro
244,All of my answers on the test were correct,To be correct is to be right,1,13,correct,adj,null,Ser correcto es tener razon
245,Wheat is a crop that is made into bread,A crop is food that a farmer grows,1,13,crop,n,null,Un cultivo es el alimento que cultiva un agricultor.
246,The workers demanded to be paid more money,To demand something is to say strongly that you want it,1,13,demand,v,null,Exigir algo es decir con fuerza que lo quieres
247,Both students are equal in age,To be equal is to be the same,1,13,equal,adj,null,Ser igual es ser igual
248,Mother feeds my baby brother everyday,To feed is to give food,1,13,feed,v,null,Alimentar es dar de comer
249,The man was going to jump into the hole in the ice,A hole is an opening in something,1,13,hole,n,null,Un agujero es una abertura en algo.
250,"They""ve increased the price of gas by 15 cents!",To increase something is to make it larger or more,1,13,increase,v,null,Aumentar algo es hacerlo mas grande o mas
251,The lord of the town was not kind,Long ago a lord was a man in charge of a town,1,13,lord,n,null,Hace mucho tiempo un señor era un hombre a cargo de un pueblo
252,I owed him twenty dollars so I paid him back,To owe is to have to pay or give back something received from another,1,13,owe,v,null,Deber es tener que pagar o devolver algo recibido de otro
253,How can you sit in that position?,A position is the way something is placed,1,13,position,n,null,Una posicion es la forma en que se coloca algo.
254,We had to work together to raise the last piece,To raise something is to lift it up,1,13,raise,v,null,Levantar algo es levantarlo
255,I try to be responsible and save money,If a person is responsible they do the right things,1,13,responsible,adj,null,Si una persona es responsable hace las cosas bien
256,I saw the pyramids of Egypt What a sight!,A sight is something interesting to see,1,13,sight,n,null,Una vista es algo interesante de ver.
257,The kitchen is a good spot to eat meals,A spot is a place where something happens,1,13,spot,n,null,Un spot es un lugar donde sucede algo.
258,They just built a beautiful new structure downtown,A structure is a building,1,13,structure,n,null,Una estructura es un edificio.
259,"I ate the whole pie We don""t have any more",Whole means all of something,1,13,whole,adj,null,Todo significa todo de algo.
260,My coach gets very excited during games,A coach is a person who teaches sports,1,14,coach,n,null,Un entrenador es una persona que enseña deportes.
261,To control the TV just push the buttons,To control something is to make it do what you want,1,14,control,v,null,Controlar algo es hacer que haga lo que quieres
262,I gave a description of the man with the gun and hat to the police,A description of someone or something says what they are like,1,14,description,n,null,Una descripcion de alguien o algo dice como son.
263,The green path is a direct route to my house,If something is direct it goes straight between two places,1,14,direct,adj,null,Si algo es directo va directamente entre dos lugares.
264,I did some practice questions for the math exam on the board,An exam is a test,1,14,exam,n,null,Un examen es una prueba
265,Cola is an example of a soft drink,An example of something is a thing that is typical of it,1,14,example,n,null,Un ejemplo de algo es una cosa que es tipica de el.
266,My mother put a limit on how much I could use the phone,A limit is the largest or smallest amount of something that you allow,1,14,limit,n,null,Un limite es la cantidad mas grande o mas pequeña de algo que usted permite
267,The local market in my neighborhood sells all the food we need,If something is local it is nearby,1,14,local,adj,null,Si algo es local esta cerca.
268,The fireworks made the night sky look so magical,Magical describes a quality that makes someone or something special,1,14,magical,adj,null,Magico describe una cualidad que hace que alguien o algo sea especial.
269,I get a lot of mail because I have friends all over the world,Mail is letters and other things sent to people,1,14,mail,n,null,El correo son cartas y otras cosas enviadas a personas.
270,He wrote a great novel about ancient China,A novel is a book that tells a story,1,14,novel,n,null,Una novela es un libro que cuenta una historia.
271,Before I wrote my essay I made an outline,An outline is the plan for a story or essay,1,14,outline,n,null,Un bosquejo es el plan para una historia o ensayo.
272,William Shakespeare was one of the greatest poets,A poet is a person who writes poems,1,14,poet,n,null,Un poeta es una persona que escribe poemas.
273,Make sure that you print your name clearly,To print something is to put it onto paper,1,14,print,v,null,Imprimir algo es ponerlo en papel
274,A movie is made up of many short pieces or scenes,A scene is one part of a book or movie,1,14,scene,n,null,Una escena es una parte de un libro o pelicula.
